way_id,building,building:levels,height
580289221,apartments,4,-
580289222,apartments,4,-
580289223,apartments,4,-
580289224,apartments,4,-
580289225,apartments,4,-
580289226,apartments,4,-
580290003,apartments,5,-
580290005,apartments,5,-
580290052,house,2,-
580290053,house,2,-
580290054,house,2,-
580290055,house,2,-
580290056,house,2,-
580290057,house,2,-
580290058,house,2,-
580290059,house,2,-
580290067,house,2,-
580664028,house,2,-
580664031,house,2,-
580664034,house,2,-
580664036,house,2,-
580664038,house,2,-
580664039,house,2,-
580664041,house,2,-
580664043,house,2,-
580664044,house,2,-
580664046,house,2,-
580664048,house,2,-
580664049,house,2,-
580664050,house,2,-
580664056,house,2,-
580664058,house,2,-
580664060,house,2,-
580664068,house,2,-
580664070,house,2,-
580664076,house,2,-
580664077,house,2,-
580664079,house,2,-
580664081,house,2,-
580664094,house,2,-
580664095,house,2,-
580664097,house,2,-
580664099,house,2,-
580664106,house,2,-
580664107,house,2,-
580664108,house,2,-
580664112,house,2,-
580664113,house,2,-
580667224,house,1,-
580668576,house,2,-
580668577,house,2,-
580668578,house,2,-
580668579,house,2,-
580668580,house,2,-
580668581,house,2,-
580668582,house,2,-
580668583,house,2,-
580668584,house,2,-
580668585,house,2,-
580668587,house,2,-
580668649,house,2,-
580670361,house,2,-
580670432,house,2,-
580670449,house,1,-
580671492,apartments,4,-
580671493,apartments,4,-
580671494,apartments,4,-
580671495,apartments,4,-
580671496,apartments,4,-
580672856,house,2,-
580672857,house,2,-
580672858,house,2,-
580672859,house,2,-
580672860,house,2,-
580672861,house,2,-
580672862,house,2,-
580672863,house,2,-
580672865,house,2,-
580672866,house,2,-
580672867,house,2,-
580672868,house,2,-
580672869,house,2,-
580672874,house,2,-
580672875,house,2,-
580672876,house,2,-
580672877,house,2,-
580672878,house,2,-
580672879,house,2,-
580672880,house,2,-
580672881,house,2,-
580672882,house,2,-
580672885,house,2,-
580672886,house,2,-
580672887,house,2,-
580672888,house,2,-
580672889,house,2,-
580672890,house,2,-
580672891,house,2,-
580672892,house,2,-
580672893,house,2,-
580672894,house,2,-
580672895,house,2,-
580672896,house,2,-
580672897,house,2,-
580672898,house,2,-
580672899,house,2,-
580672900,house,2,-
580672901,house,2,-
580672902,house,2,-
580672903,house,2,-
580672904,house,2,-
580672905,house,2,-
580672906,house,2,-
580672907,house,2,-
580672908,house,2,-
580672909,house,2,-
580672910,house,2,-
580672911,house,2,-
580672912,house,2,-
580672913,house,2,-
580672914,house,2,-
580672915,house,2,-
580672917,house,2,-
580672918,house,2,-
580672919,house,2,-
580672920,house,2,-
580672921,house,2,-
580672922,house,2,-
580672923,house,2,-
580672924,house,2,-
580672948,house,2,-
580672973,semidetached_house,2,-
580674012,house,2,-
580674013,house,2,-
580674014,house,2,-
580674015,house,2,-
580674016,house,2,-
580674017,house,2,-
580674018,house,2,-
580674019,house,2,-
580674021,house,2,-
580674022,house,2,-
580674025,house,2,-
580674026,house,2,-
580674027,house,2,-
580674028,house,2,-
580674029,house,2,-
580674030,house,2,-
580674031,house,2,-
580674032,house,2,-
580674033,house,2,-
580674034,house,2,-
580674035,house,2,-
580674036,house,2,-
580674037,house,2,-
580674038,house,2,-
580674040,house,2,-
580674041,house,2,-
580674042,house,2,-
580674043,house,2,-
580674044,house,2,-
580674045,house,2,-
580674046,house,2,-
580674047,house,2,-
580674048,house,2,-
580674049,house,2,-
580674050,house,2,-
580674051,house,2,-
580674052,house,2,-
580674053,house,2,-
580674054,house,2,-
580674055,house,2,-
580674056,house,2,-
580674057,house,2,-
580674058,house,2,-
580674060,house,2,-
580674061,house,2,-
580674062,house,2,-
580674063,house,2,-
580674064,house,2,-
580674065,house,2,-
580674066,house,2,-
580674067,house,2,-
580674069,house,2,-
580674070,house,2,-
580674073,house,2,-
580674074,house,2,-
580674075,house,2,-
580674076,house,2,-
580674077,house,2,-
580674078,house,2,-
580674079,house,2,-
580674080,house,2,-
580674081,house,2,-
580674082,house,2,-
580674083,house,2,-
580674084,house,2,-
580674086,house,2,-
580674087,house,2,-
580674088,house,2,-
580674089,house,2,-
580674090,house,2,-
580674091,house,2,-
580674092,house,2,-
580674093,house,2,-
580674095,house,2,-
580674096,house,2,-
580674097,house,2,-
580674098,house,2,-
580674099,house,2,-
580674100,house,2,-
580674102,house,2,-
580674105,house,2,-
580674106,house,2,-
580674107,house,2,-
580674108,house,2,-
580674109,house,2,-
580674110,house,2,-
580674111,house,2,-
580674112,house,2,-
580674113,house,2,-
580674114,house,2,-
580674115,house,2,-
580674116,house,2,-
580674117,house,2,-
580674118,house,2,-
580674120,house,2,-
580674121,house,2,-
580674122,house,2,-
580674124,house,2,-
580674125,house,2,-
580674126,house,2,-
580674127,house,2,-
580674128,house,2,-
580674130,house,2,-
580674133,house,2,-
580674134,house,2,-
580674135,house,2,-
580674136,house,2,-
580674137,house,2,-
580674138,house,2,-
580674139,house,2,-
580674140,house,2,-
580674141,house,2,-
580674142,house,2,-
580674144,house,2,-
580674145,house,2,-
580674146,house,2,-
580674147,house,2,-
580674148,house,2,-
580674149,house,2,-
580675043,house,2,-
580675044,house,2,-
580675045,house,2,-
580675046,house,2,-
580675047,house,2,-
580675048,house,2,-
580675049,house,2,-
580675050,house,2,-
580675051,house,2,-
580675053,house,2,-
580675054,house,2,-
580675055,house,2,-
580675056,house,2,-
580675057,house,2,-
580675058,house,2,-
580675059,house,2,-
580675060,house,2,-
580675061,house,2,-
580675062,house,2,-
580675063,house,2,-
580675064,house,2,-
580675065,house,2,-
580675066,house,2,-
580675067,house,2,-
580675068,house,2,-
580675069,house,2,-
580675070,house,2,-
580675072,house,2,-
580675073,house,2,-
580675074,house,2,-
580675075,house,2,-
580675076,house,2,-
580675077,house,2,-
580675078,house,2,-
580675079,house,2,-
580675080,house,2,-
580675081,house,2,-
580675082,house,2,-
580675083,house,2,-
580675084,house,2,-
580675085,house,2,-
580675086,house,2,-
580675087,house,2,-
580675088,house,2,-
580675090,house,2,-
580675091,house,2,-
580675092,house,2,-
580675093,house,2,-
580675094,house,2,-
580675095,house,2,-
580675096,house,2,-
580675097,house,2,-
580675098,house,2,-
580675099,house,2,-
580675100,house,2,-
580675101,house,2,-
580675102,house,2,-
580675103,house,2,-
580675104,house,2,-
580675105,yes,1,-
580675181,house,2,-
580675182,house,2,-
580675183,house,2,-
580675184,house,2,-
580675185,house,2,-
580675186,house,2,-
580675187,house,2,-
580675189,house,2,-
580675191,house,2,-
580675192,house,2,-
580675193,house,2,-
580675194,house,2,-
580675195,house,2,-
580675196,house,2,-
580675197,house,2,-
580677309,house,2,-
580677310,house,2,-
580677311,house,2,-
580677312,house,2,-
580677313,house,2,-
580677314,house,2,-
580677315,house,2,-
580677316,house,2,-
580677317,house,2,-
580677318,house,2,-
580677319,house,2,-
580677320,house,2,-
580677321,house,2,-
580677322,house,2,-
580677323,house,2,-
580677324,house,2,-
580677325,house,2,-
580677326,house,2,-
580677327,house,2,-
580677328,house,2,-
580677329,house,2,-
580677330,house,2,-
580677333,yes,1,-
580677334,house,2,-
580677335,house,2,-
580677336,house,2,-
580677337,house,2,-
580677338,house,2,-
580677339,house,2,-
580677340,house,2,-
580677341,house,2,-
580677342,house,2,-
580677343,house,2,-
580677344,house,2,-
580677345,house,2,-
580677346,house,2,-
580677347,house,2,-
580677348,house,2,-
580677349,house,2,-
580677350,house,2,-
580677351,house,2,-
580677352,house,2,-
580677353,house,2,-
580677354,house,2,-
580677355,house,2,-
580677356,house,2,-
580677358,house,2,-
580677368,house,2,-
580677370,house,2,-
580677372,house,2,-
580677374,house,2,-
580677377,house,2,-
580677379,house,2,-
580677381,house,2,-
580677383,house,2,-
580677386,house,2,-
580677388,house,2,-
580677390,house,2,-
580677392,house,2,-
580677394,house,2,-
580677396,house,2,-
580677398,house,2,-
580677399,house,2,-
580677401,house,2,-
580677404,house,2,-
580677406,house,2,-
580677408,house,2,-
580677411,house,2,-
580677413,house,2,-
580677415,house,2,-
580677418,house,2,-
580677420,house,2,-
580677422,house,2,-
580677424,house,2,-
580677426,house,2,-
580677429,house,2,-
580677431,house,2,-
580677432,house,2,-
580677434,house,2,-
580677436,house,2,-
580677437,house,2,-
580677439,house,2,-
580677441,house,2,-
580677443,house,2,-
580677445,house,2,-
580677446,house,2,-
580677447,house,2,-
580677448,house,2,-
580677449,house,2,-
580677450,house,2,-
580677451,house,2,-
580677452,house,2,-
580677453,house,2,-
580677454,house,2,-
580677455,house,2,-
580677456,house,2,-
580677457,house,2,-
580677458,house,2,-
580677459,house,2,-
580677460,house,2,-
580677461,house,2,-
580677462,house,2,-
580677463,house,2,-
580677464,house,2,-
580677465,house,2,-
580677466,house,2,-
580677467,house,2,-
580677468,house,2,-
580677469,house,2,-
580677680,house,2,-
580677681,house,2,-
580677682,house,2,-
580677683,house,2,-
580677684,house,2,-
580677685,house,2,-
580677686,house,2,-
580677687,house,2,-
580677688,house,2,-
580677689,house,2,-
580677690,house,2,-
580677691,house,2,-
580677692,house,2,-
580677693,house,2,-
580677694,house,2,-
580677695,house,2,-
580677696,house,2,-
580677710,house,2,-
580677711,house,2,-
580677712,house,2,-
580677713,house,2,-
580677714,house,2,-
580677715,house,2,-
580677716,house,2,-
580677717,house,2,-
580677718,house,2,-
580677719,house,2,-
580677720,house,2,-
580677721,house,2,-
580677722,house,2,-
580677723,house,2,-
580677724,house,2,-
580677725,house,2,-
580677726,house,2,-
580677727,house,2,-
580677728,house,2,-
580677729,house,2,-
580677730,house,2,-
580677731,house,2,-
580677732,house,2,-
580677734,house,2,-
580677735,house,2,-
580677736,house,2,-
580677752,house,2,-
580677753,house,2,-
580677754,house,2,-
580677755,house,2,-
580677756,house,2,-
580677757,house,2,-
580677758,house,2,-
580677759,house,2,-
580677760,house,2,-
580677762,house,2,-
580677763,house,2,-
580677765,house,2,-
580677768,house,2,-
580677770,house,2,-
580677771,house,2,-
580677773,house,2,-
580677775,house,2,-
580677777,house,2,-
580677779,house,2,-
580677782,house,2,-
580677784,house,2,-
580679342,house,1,-
580679343,house,2,-
580679344,house,2,-
580679345,house,1,-
580679346,house,1,-
580679356,apartments,5,-
580679357,apartments,5,-
580679358,apartments,5,-
580679359,apartments,5,-
580679360,apartments,3,-
580679361,apartments,3,-
580679362,apartments,3,-
580679363,apartments,3,-
580679364,apartments,3,-
581018015,house,2,-
581018016,house,2,-
581018017,house,2,-
581018021,house,2,-
581018026,house,2,-
581018027,house,2,-
581018065,yes,1,-
581019645,apartments,5,-
581019646,apartments,5,-
581019647,apartments,5,-
581019649,apartments,5,-
581019651,apartments,5,-
581019652,apartments,5,-
581019654,apartments,5,-
581019655,yes,1,-
581019656,apartments,5,-
581019658,apartments,5,-
581019659,apartments,5,-
581021903,apartments,7,-
581021904,apartments,5,-
581021905,apartments,5,-
581021906,apartments,5,-
581021907,apartments,5,-
581021908,apartments,5,-
581021909,apartments,5,-
581021910,apartments,5,-
581021911,apartments,5,-
581021912,apartments,5,-
581021913,apartments,5,-
581021914,apartments,5,-
581021917,apartments,18,-
581021918,apartments,18,-
581021925,apartments,19,-
581021927,house,2,-
581028432,house,1,-
581028437,yes,1,-
581028446,house,1,-
581028448,yes,1,-
581028450,house,1,-
581028454,house,1,-
581028455,house,2,-
581028456,school,1,-
581028458,school,2,-
581029743,apartments,4,-
581029744,apartments,4,-
581029745,apartments,4,-
581029746,apartments,4,-
581029747,apartments,4,-
581029748,apartments,4,-
581029749,apartments,4,-
581029750,apartments,4,-
581029751,apartments,4,-
581029752,apartments,4,-
581029753,apartments,4,-
581614967,house,1,-
581614969,house,1,-
581614970,house,1,-
581614971,yes,2,-
581614973,apartments,14,-
581733977,apartments,5,-
581733979,apartments,5,-
581733980,apartments,4,-
581733983,apartments,4,-
581733984,apartments,4,-
581733985,apartments,4,-
581734759,apartments,4,-
581734760,yes,1,-
582085185,house,2,-
582085186,house,2,-
582085187,house,2,-
582085188,house,2,-
582085193,school,2,-
582085195,house,1,-
582085196,house,2,-
582085197,house,2,-
582252903,apartments,5,-
582252904,apartments,5,-
582252905,apartments,5,-
582252906,apartments,5,-
582252907,apartments,5,-
582252908,apartments,5,-
582252909,apartments,5,-
582252910,apartments,5,-
582252911,apartments,5,-
582252912,apartments,5,-
582252913,apartments,5,-
582252914,apartments,5,-
582252915,apartments,5,-
582252916,apartments,6,-
582252917,apartments,6,-
582252918,apartments,6,-
582252919,apartments,5,-
582372584,house,1,-
582372585,house,1,-
582372586,house,2,-
582372587,house,1,-
582372588,house,1,-
582372589,house,2,-
582372590,house,1,-
582372591,house,1,-
582372592,house,1,-
582372593,house,1,-
582372594,house,1,-
582372595,house,1,-
582372596,house,1,-
582372597,house,2,-
582372598,house,1,-
582372599,house,2,-
582372601,house,2,-
582372602,apartments,5,-
582372603,apartments,5,-
582372604,house,2,-
582372607,house,2,-
582372608,house,2,-
582372609,house,2,-
582372610,house,1,-
582372611,house,1,-
582372612,house,1,-
582372613,house,1,-
582372614,house,1,-
582372615,house,1,-
582372616,house,1,-
582372617,house,1,-
582372618,house,2,-
582700476,apartments,4,-
582700477,apartments,4,-
582700478,apartments,4,-
582700479,apartments,4,-
582700480,apartments,4,-
582700481,apartments,4,-
582700482,apartments,4,-
582700483,apartments,4,-
582700484,apartments,4,-
582700485,apartments,4,-
582700486,apartments,4,-
582700487,apartments,4,-
582700488,apartments,4,-
582700489,apartments,4,-
582700490,apartments,4,-
582700491,apartments,4,-
582700492,apartments,4,-
582700493,apartments,4,-
582700494,apartments,4,-
582700495,apartments,4,-
582700496,apartments,4,-
582700497,apartments,4,-
582700498,apartments,4,-
582700499,apartments,4,-
582700500,apartments,4,-
582700501,apartments,4,-
583003282,house,2,-
583055038,house,1,-
583055041,house,2,-
583055042,house,2,-
583835426,house,1,-
583835427,house,2,-
583835429,house,1,-
583835430,house,1,-
583835432,house,1,-
583835433,house,2,-
583835434,house,1,-
583835436,house,1,-
583835442,house,2,-
583835443,house,2,-
583835448,house,2,-
583835452,house,1,-
583835453,house,1,-
583835454,house,1,-
583835479,house,2,-
583835484,house,1,-
583835485,house,2,-
583835486,house,1,-
583835487,house,2,-
583835492,house,2,-
583835495,house,1,-
583835496,house,1,-
583835500,house,2,-
583835502,house,1,-
583835507,house,2,-
583835509,house,2,-
583835515,house,1,-
584201157,house,2,-
585722721,apartments,4,-
585743280,yes,5,-
585743365,yes,5,-
585751514,government,2,-
588215614,yes,1,-
588215615,yes,1,-
590007946,apartments,6,-
590007947,apartments,3,-
590007962,yes,5,10
590007965,apartments,23,-
590007966,apartments,6,-
590007967,apartments,8,-
590007968,apartments,15,-
590007972,apartments,12,-
590007983,apartments,11,-
590008744,office,8,-
590008745,office,8,-
590008747,school,4,-
590008748,apartments,4,-
590008750,office,14,-
590008752,apartments,4,-
590008753,apartments,4,-
590008756,apartments,4,-
590008758,apartments,10,-
590008759,apartments,7,-
590008761,apartments,9,-
590008762,apartments,9,-
590008763,apartments,7,-
590008764,apartments,4,-
590008765,apartments,4,-
590008767,apartments,15,-
590008768,apartments,13,-
590008769,apartments,10,-
590008770,apartments,4,-
590008771,apartments,10,-
590008772,apartments,10,-
590008773,apartments,4,-
590008774,apartments,21,-
590008775,apartments,16,-
590008776,apartments,11,-
591094092,apartments,4,-
591094093,apartments,4,-
591094094,apartments,4,-
591094095,apartments,4,-
591094096,apartments,4,-
591419750,house,1,-
591419751,house,1,-
591419752,house,2,-
591419773,house,1,-
